,0,1,2,3,4,5,6
1637,0.0,0.0,1.0,0.0,18-10-06,1:15,15
5381,1.0,0.0,0.0,0.0,26-10-06,1:15,3
7361,0.0,0.0,0.0,1.0,15-10-06,16:15,345
11584,0.0,1.0,0.0,0.0,29-10-06,16:00,180
4785,1.0,0.0,0.0,0.0,19-10-06,20:15,74
4743,1.0,0.0,0.0,0.0,19-10-06,9:45,168
3167,1.0,0.0,0.0,0.0,02-10-06,23:45,8
11286,0.0,1.0,0.0,0.0,26-10-06,13:30,142
8460,0.0,0.0,0.0,1.0,27-10-06,3:00,5
11373,0.0,1.0,0.0,0.0,27-10-06,11:15,168
5171,1.0,0.0,0.0,0.0,23-10-06,20:45,59
538,0.0,0.0,1.0,0.0,06-10-06,14:30,307
11766,0.0,1.0,0.0,0.0,31-10-06,13:30,159
6190,0.0,0.0,0.0,1.0,03-10-06,11:30,257
10006,0.0,1.0,0.0,0.0,13-10-06,5:30,13
5882,1.0,0.0,0.0,0.0,31-10-06,6:30,137
10078,0.0,1.0,0.0,0.0,13-10-06,23:30,59
383,0.0,0.0,1.0,0.0,04-10-06,23:45,44
8070,0.0,0.0,0.0,1.0,23-10-06,1:30,18
2438,0.0,0.0,1.0,0.0,26-10-06,9:30,301
10774,0.0,1.0,0.0,0.0,21-10-06,5:30,6
5454,1.0,0.0,0.0,0.0,26-10-06,19:30,85
9087,0.0,1.0,0.0,0.0,02-10-06,15:45,237
4276,1.0,0.0,0.0,0.0,14-10-06,13:00,163
1500,0.0,0.0,1.0,0.0,16-10-06,15:00,301
3296,1.0,0.0,0.0,0.0,04-10-06,8:00,293
7418,0.0,0.0,0.0,1.0,16-10-06,6:30,153
1542,0.0,0.0,1.0,0.0,17-10-06,1:30,9
6441,0.0,0.0,0.0,1.0,06-10-06,2:15,8
10927,0.0,1.0,0.0,0.0,22-10-06,19:45,76
2959,0.0,0.0,1.0,0.0,31-10-06,19:45,175
7889,0.0,0.0,0.0,1.0,21-10-06,4:15,14
10170,0.0,1.0,0.0,0.0,14-10-06,22:30,81
6721,0.0,0.0,0.0,1.0,09-10-06,0:15,24
8799,0.0,0.0,0.0,1.0,30-10-06,15:45,344
8667,0.0,0.0,0.0,1.0,29-10-06,6:45,43
2414,0.0,0.0,1.0,0.0,26-10-06,3:30,6
10503,0.0,1.0,0.0,0.0,18-10-06,9:45,123
6849,0.0,0.0,0.0,1.0,10-10-06,8:15,381
7576,0.0,0.0,0.0,1.0,17-10-06,22:00,128
6535,0.0,0.0,0.0,1.0,07-10-06,1:45,36
1293,0.0,0.0,1.0,0.0,14-10-06,11:15,365
3544,1.0,0.0,0.0,0.0,06-10-06,22:00,57
2850,0.0,0.0,1.0,0.0,30-10-06,16:30,303
2687,0.0,0.0,1.0,0.0,28-10-06,23:45,98
6411,0.0,0.0,0.0,1.0,05-10-06,18:45,291
11167,0.0,1.0,0.0,0.0,25-10-06,7:45,224
8441,0.0,0.0,0.0,1.0,26-10-06,22:15,121
3255,1.0,0.0,0.0,0.0,03-10-06,21:45,48
8422,0.0,0.0,0.0,1.0,26-10-06,17:30,310
9888,0.0,1.0,0.0,0.0,12-10-06,0:00,18
4279,1.0,0.0,0.0,0.0,14-10-06,13:45,149
9655,0.0,1.0,0.0,0.0,09-10-06,13:45,130
5852,1.0,0.0,0.0,0.0,30-10-06,23:00,27
5237,1.0,0.0,0.0,0.0,24-10-06,13:15,109
2281,0.0,0.0,1.0,0.0,24-10-06,18:15,286
2277,0.0,0.0,1.0,0.0,24-10-06,17:15,348
271,0.0,0.0,1.0,0.0,03-10-06,19:45,163
813,0.0,0.0,1.0,0.0,09-10-06,11:15,253
9210,0.0,1.0,0.0,0.0,03-10-06,22:30,52
2772,0.0,0.0,1.0,0.0,29-10-06,21:00,153
3242,1.0,0.0,0.0,0.0,03-10-06,18:30,156
10923,0.0,1.0,0.0,0.0,22-10-06,18:45,120
9723,0.0,1.0,0.0,0.0,10-10-06,6:45,66
3323,1.0,0.0,0.0,0.0,04-10-06,14:45,121
734,0.0,0.0,1.0,0.0,08-10-06,15:30,254
9219,0.0,1.0,0.0,0.0,05-10-06,0:45,5
5635,1.0,0.0,0.0,0.0,28-10-06,16:45,170
3428,1.0,0.0,0.0,0.0,05-10-06,17:00,148
644,0.0,0.0,1.0,0.0,07-10-06,17:00,229
10663,0.0,1.0,0.0,0.0,20-10-06,1:45,7
1680,0.0,0.0,1.0,0.0,18-10-06,12:00,299
57,0.0,0.0,1.0,0.0,01-10-06,14:15,297
632,0.0,0.0,1.0,0.0,07-10-06,14:00,322
7857,0.0,0.0,0.0,1.0,20-10-06,20:15,182
10987,0.0,1.0,0.0,0.0,23-10-06,10:45,131
6077,0.0,0.0,0.0,1.0,02-10-06,7:15,249
10602,0.0,1.0,0.0,0.0,19-10-06,10:30,158
3003,1.0,0.0,0.0,0.0,01-10-06,6:45,22
7354,0.0,0.0,0.0,1.0,15-10-06,14:30,282
9760,0.0,1.0,0.0,0.0,10-10-06,16:00,284
1266,0.0,0.0,1.0,0.0,14-10-06,4:30,21
8488,0.0,0.0,0.0,1.0,27-10-06,10:00,204
1936,0.0,0.0,1.0,0.0,21-10-06,4:00,20
5515,1.0,0.0,0.0,0.0,27-10-06,10:45,124
10862,0.0,1.0,0.0,0.0,22-10-06,3:30,13
9975,0.0,1.0,0.0,0.0,12-10-06,21:45,107
1934,0.0,0.0,1.0,0.0,21-10-06,3:30,15
4357,1.0,0.0,0.0,0.0,15-10-06,9:15,105
2264,0.0,0.0,1.0,0.0,24-10-06,14:00,283
5477,1.0,0.0,0.0,0.0,27-10-06,1:15,5
9035,0.0,1.0,0.0,0.0,02-10-06,2:45,3
1706,0.0,0.0,1.0,0.0,18-10-06,18:30,262
805,0.0,0.0,1.0,0.0,09-10-06,9:15,348
9900,0.0,1.0,0.0,0.0,12-10-06,3:00,5
3036,1.0,0.0,0.0,0.0,01-10-06,15:00,127
1976,0.0,0.0,1.0,0.0,21-10-06,14:00,387
4536,1.0,0.0,0.0,0.0,17-10-06,6:00,88
5455,1.0,0.0,0.0,0.0,26-10-06,19:45,90
6200,0.0,0.0,0.0,1.0,03-10-06,14:00,294
2498,0.0,0.0,1.0,0.0,27-10-06,0:30,16
4715,1.0,0.0,0.0,0.0,19-10-06,2:45,6
1288,0.0,0.0,1.0,0.0,14-10-06,10:00,312
94,0.0,0.0,1.0,0.0,01-10-06,23:30,29
8966,0.0,1.0,0.0,0.0,01-10-06,9:30,116
157,0.0,0.0,1.0,0.0,02-10-06,15:15,285
8486,0.0,0.0,0.0,1.0,27-10-06,9:30,264
4718,1.0,0.0,0.0,0.0,19-10-06,3:30,4
11683,0.0,1.0,0.0,0.0,30-10-06,16:45,294
1075,0.0,0.0,1.0,0.0,12-10-06,4:45,21
742,0.0,0.0,1.0,0.0,08-10-06,17:30,279
5704,1.0,0.0,0.0,0.0,29-10-06,10:00,91
6396,0.0,0.0,0.0,1.0,05-10-06,15:00,378
10758,0.0,1.0,0.0,0.0,21-10-06,1:30,18
9233,0.0,1.0,0.0,0.0,05-10-06,4:15,4
6714,0.0,0.0,0.0,1.0,08-10-06,22:30,68
5261,1.0,0.0,0.0,0.0,24-10-06,19:15,133
3568,1.0,0.0,0.0,0.0,07-10-06,4:00,7
6670,0.0,0.0,0.0,1.0,08-10-06,11:30,260
7092,0.0,0.0,0.0,1.0,12-10-06,21:00,262
11444,0.0,1.0,0.0,0.0,28-10-06,5:00,6
2777,0.0,0.0,1.0,0.0,29-10-06,22:15,105
7357,0.0,0.0,0.0,1.0,15-10-06,15:15,313
6989,0.0,0.0,0.0,1.0,11-10-06,19:15,233
173,0.0,0.0,1.0,0.0,02-10-06,19:15,172
10068,0.0,1.0,0.0,0.0,13-10-06,21:00,93
2419,0.0,0.0,1.0,0.0,26-10-06,4:45,18
1754,0.0,0.0,1.0,0.0,19-10-06,6:30,242
2184,0.0,0.0,1.0,0.0,23-10-06,18:00,292
3427,1.0,0.0,0.0,0.0,05-10-06,16:45,161
3235,1.0,0.0,0.0,0.0,03-10-06,16:45,171
11379,0.0,1.0,0.0,0.0,27-10-06,12:45,154
2367,0.0,0.0,1.0,0.0,25-10-06,15:45,325
11079,0.0,1.0,0.0,0.0,24-10-06,9:45,112
7921,0.0,0.0,0.0,1.0,21-10-06,12:15,318
7689,0.0,0.0,0.0,1.0,19-10-06,2:15,11
2382,0.0,0.0,1.0,0.0,25-10-06,19:30,177
211,0.0,0.0,1.0,0.0,03-10-06,4:45,10
11105,0.0,1.0,0.0,0.0,24-10-06,16:15,267
7312,0.0,0.0,0.0,1.0,15-10-06,4:00,15
4724,1.0,0.0,0.0,0.0,19-10-06,5:00,12
3246,1.0,0.0,0.0,0.0,03-10-06,19:30,85
4506,1.0,0.0,0.0,0.0,16-10-06,22:30,32
2394,0.0,0.0,1.0,0.0,25-10-06,22:30,87
6589,0.0,0.0,0.0,1.0,07-10-06,15:15,339
1482,0.0,0.0,1.0,0.0,16-10-06,10:30,286
4979,1.0,0.0,0.0,0.0,21-10-06,20:45,54
5799,1.0,0.0,0.0,0.0,30-10-06,9:45,132
9615,0.0,1.0,0.0,0.0,09-10-06,3:45,2
3113,1.0,0.0,0.0,0.0,02-10-06,10:15,122
6329,0.0,0.0,0.0,1.0,04-10-06,22:15,94
8713,0.0,0.0,0.0,1.0,29-10-06,18:15,279
2766,0.0,0.0,1.0,0.0,29-10-06,19:30,147
906,0.0,0.0,1.0,0.0,10-10-06,10:30,282
1084,0.0,0.0,1.0,0.0,12-10-06,7:00,275
8701,0.0,0.0,0.0,1.0,29-10-06,15:15,331
9332,0.0,1.0,0.0,0.0,06-10-06,5:00,6
5205,1.0,0.0,0.0,0.0,24-10-06,5:15,24
5655,1.0,0.0,0.0,0.0,28-10-06,21:45,52
10446,0.0,1.0,0.0,0.0,17-10-06,19:30,136
9522,0.0,1.0,0.0,0.0,08-10-06,4:30,11
10093,0.0,1.0,0.0,0.0,14-10-06,3:15,7
7892,0.0,0.0,0.0,1.0,21-10-06,5:00,9
10812,0.0,1.0,0.0,0.0,21-10-06,15:00,168
8688,0.0,0.0,0.0,1.0,29-10-06,12:00,293
4441,1.0,0.0,0.0,0.0,16-10-06,6:15,98
10700,0.0,1.0,0.0,0.0,20-10-06,11:00,146
9896,0.0,1.0,0.0,0.0,12-10-06,2:00,2
8103,0.0,0.0,0.0,1.0,23-10-06,9:45,236
913,0.0,0.0,1.0,0.0,10-10-06,12:15,275
6487,0.0,0.0,0.0,1.0,06-10-06,13:45,290
10679,0.0,1.0,0.0,0.0,20-10-06,5:45,16
9749,0.0,1.0,0.0,0.0,10-10-06,13:15,145
6562,0.0,0.0,0.0,1.0,07-10-06,8:30,148
2142,0.0,0.0,1.0,0.0,23-10-06,7:30,304
1342,0.0,0.0,1.0,0.0,14-10-06,23:30,104
9153,0.0,1.0,0.0,0.0,03-10-06,8:15,236
193,0.0,0.0,1.0,0.0,03-10-06,0:15,32
792,0.0,0.0,1.0,0.0,09-10-06,6:00,77
8821,0.0,0.0,0.0,1.0,30-10-06,21:15,125
8776,0.0,0.0,0.0,1.0,30-10-06,10:00,229
1728,0.0,0.0,1.0,0.0,19-10-06,0:00,29
7805,0.0,0.0,0.0,1.0,20-10-06,7:15,254
45,0.0,0.0,1.0,0.0,01-10-06,11:15,275
11530,0.0,1.0,0.0,0.0,29-10-06,2:30,0
3906,1.0,0.0,0.0,0.0,10-10-06,16:30,154
87,0.0,0.0,1.0,0.0,01-10-06,21:45,97
1744,0.0,0.0,1.0,0.0,19-10-06,4:00,14
2203,0.0,0.0,1.0,0.0,23-10-06,22:45,74
4586,1.0,0.0,0.0,0.0,17-10-06,18:30,157
2527,0.0,0.0,1.0,0.0,27-10-06,7:45,368
2464,0.0,0.0,1.0,0.0,26-10-06,16:00,375
10719,0.0,1.0,0.0,0.0,20-10-06,15:45,295
2358,0.0,0.0,1.0,0.0,25-10-06,13:30,278
10786,0.0,1.0,0.0,0.0,21-10-06,8:30,137
8555,0.0,0.0,0.0,1.0,28-10-06,2:45,20
5499,1.0,0.0,0.0,0.0,27-10-06,6:45,197
9662,0.0,1.0,0.0,0.0,09-10-06,15:30,237
9611,0.0,1.0,0.0,0.0,09-10-06,2:45,3
8998,0.0,1.0,0.0,0.0,01-10-06,17:30,149
1552,0.0,0.0,1.0,0.0,17-10-06,4:00,13
5324,1.0,0.0,0.0,0.0,25-10-06,11:00,125
1505,0.0,0.0,1.0,0.0,16-10-06,16:15,385
9246,0.0,1.0,0.0,0.0,05-10-06,7:30,157
6349,0.0,0.0,0.0,1.0,05-10-06,3:15,6
6955,0.0,0.0,0.0,1.0,11-10-06,10:45,226
8576,0.0,0.0,0.0,1.0,28-10-06,8:00,117
8180,0.0,0.0,0.0,1.0,24-10-06,5:00,23
9206,0.0,1.0,0.0,0.0,03-10-06,21:30,73
1998,0.0,0.0,1.0,0.0,21-10-06,19:30,211
1584,0.0,0.0,1.0,0.0,17-10-06,12:00,298
8848,0.0,0.0,0.0,1.0,31-10-06,4:00,9
11299,0.0,1.0,0.0,0.0,26-10-06,16:45,388
10318,0.0,1.0,0.0,0.0,16-10-06,11:30,170
11335,0.0,1.0,0.0,0.0,27-10-06,1:45,10
7969,0.0,0.0,0.0,1.0,22-10-06,0:15,107
985,0.0,0.0,1.0,0.0,11-10-06,6:15,151
5165,1.0,0.0,0.0,0.0,23-10-06,19:15,100
10595,0.0,1.0,0.0,0.0,19-10-06,8:45,250
11087,0.0,1.0,0.0,0.0,24-10-06,11:45,147
11514,0.0,1.0,0.0,0.0,28-10-06,22:30,58
1498,0.0,0.0,1.0,0.0,16-10-06,14:30,228
11315,0.0,1.0,0.0,0.0,26-10-06,20:45,106
2533,0.0,0.0,1.0,0.0,27-10-06,9:15,346
5307,1.0,0.0,0.0,0.0,25-10-06,6:45,181
6536,0.0,0.0,0.0,1.0,07-10-06,2:00,33
8822,0.0,0.0,0.0,1.0,30-10-06,21:30,122
4362,1.0,0.0,0.0,0.0,15-10-06,10:30,144
3157,1.0,0.0,0.0,0.0,02-10-06,21:15,37
10441,0.0,1.0,0.0,0.0,17-10-06,18:15,289
1432,0.0,0.0,1.0,0.0,15-10-06,22:00,111
10632,0.0,1.0,0.0,0.0,19-10-06,18:00,303
4360,1.0,0.0,0.0,0.0,15-10-06,10:00,138
9697,0.0,1.0,0.0,0.0,10-10-06,0:15,12
2976,1.0,0.0,0.0,0.0,01-10-06,0:00,37
5092,1.0,0.0,0.0,0.0,23-10-06,1:00,11
5532,1.0,0.0,0.0,0.0,27-10-06,15:00,146
1016,0.0,0.0,1.0,0.0,11-10-06,14:00,260
5856,1.0,0.0,0.0,0.0,31-10-06,0:00,11
4944,1.0,0.0,0.0,0.0,21-10-06,12:00,182
1698,0.0,0.0,1.0,0.0,18-10-06,16:30,301
11389,0.0,1.0,0.0,0.0,27-10-06,15:15,220
10225,0.0,1.0,0.0,0.0,15-10-06,12:15,193
11726,0.0,1.0,0.0,0.0,31-10-06,3:30,2
4904,1.0,0.0,0.0,0.0,21-10-06,2:00,14
4988,1.0,0.0,0.0,0.0,21-10-06,23:00,45
1574,0.0,0.0,1.0,0.0,17-10-06,9:30,330
11200,0.0,1.0,0.0,0.0,25-10-06,16:00,298
6788,0.0,0.0,0.0,1.0,09-10-06,17:00,368
1535,0.0,0.0,1.0,0.0,16-10-06,23:45,31
7725,0.0,0.0,0.0,1.0,19-10-06,11:15,234
135,0.0,0.0,1.0,0.0,02-10-06,9:45,306
3620,1.0,0.0,0.0,0.0,07-10-06,17:00,158
5413,1.0,0.0,0.0,0.0,26-10-06,9:15,260
4480,1.0,0.0,0.0,0.0,16-10-06,16:00,159
8897,0.0,0.0,0.0,1.0,31-10-06,16:15,395
8774,0.0,0.0,0.0,1.0,30-10-06,9:30,239
4918,1.0,0.0,0.0,0.0,21-10-06,5:30,14
10097,0.0,1.0,0.0,0.0,14-10-06,4:15,5
10195,0.0,1.0,0.0,0.0,15-10-06,4:45,12
6802,0.0,0.0,0.0,1.0,09-10-06,20:30,120
5804,1.0,0.0,0.0,0.0,30-10-06,11:00,105
5649,1.0,0.0,0.0,0.0,28-10-06,20:15,79
10268,0.0,1.0,0.0,0.0,15-10-06,23:00,29
108,0.0,0.0,1.0,0.0,02-10-06,3:00,1
10945,0.0,1.0,0.0,0.0,23-10-06,0:15,17
7797,0.0,0.0,0.0,1.0,20-10-06,5:15,20
576,0.0,0.0,1.0,0.0,07-10-06,0:00,62
715,0.0,0.0,1.0,0.0,08-10-06,10:45,300
10910,0.0,1.0,0.0,0.0,22-10-06,15:30,168
1298,0.0,0.0,1.0,0.0,14-10-06,12:30,361
11791,0.0,1.0,0.0,0.0,31-10-06,19:45,152
9175,0.0,1.0,0.0,0.0,03-10-06,13:45,147
1539,0.0,0.0,1.0,0.0,17-10-06,0:45,16
1969,0.0,0.0,1.0,0.0,21-10-06,12:15,397
8289,0.0,0.0,0.0,1.0,25-10-06,8:15,316
905,0.0,0.0,1.0,0.0,10-10-06,10:15,289
4416,1.0,0.0,0.0,0.0,16-10-06,0:00,11
166,0.0,0.0,1.0,0.0,02-10-06,17:30,320
6272,0.0,0.0,0.0,1.0,04-10-06,8:00,344
11571,0.0,1.0,0.0,0.0,29-10-06,12:45,177
6312,0.0,0.0,0.0,1.0,04-10-06,18:00,388
6383,0.0,0.0,0.0,1.0,05-10-06,11:45,255
6978,0.0,0.0,0.0,1.0,11-10-06,16:30,363
3795,1.0,0.0,0.0,0.0,09-10-06,12:45,113
2125,0.0,0.0,1.0,0.0,23-10-06,3:15,9
3666,1.0,0.0,0.0,0.0,08-10-06,4:30,2
1061,0.0,0.0,1.0,0.0,12-10-06,1:15,13
5152,1.0,0.0,0.0,0.0,23-10-06,16:00,153
4032,1.0,0.0,0.0,0.0,12-10-06,0:00,8
6354,0.0,0.0,0.0,1.0,05-10-06,4:30,16
9568,0.0,1.0,0.0,0.0,08-10-06,16:00,122
8545,0.0,0.0,0.0,1.0,28-10-06,0:15,88
4431,1.0,0.0,0.0,0.0,16-10-06,3:45,4
5733,1.0,0.0,0.0,0.0,29-10-06,17:15,184
11002,0.0,1.0,0.0,0.0,23-10-06,14:30,153
5064,1.0,0.0,0.0,0.0,22-10-06,18:00,133
8635,0.0,0.0,0.0,1.0,28-10-06,22:45,101
4106,1.0,0.0,0.0,0.0,12-10-06,18:30,167
5403,1.0,0.0,0.0,0.0,26-10-06,6:45,199
5663,1.0,0.0,0.0,0.0,28-10-06,23:45,33
510,0.0,0.0,1.0,0.0,06-10-06,7:30,382
646,0.0,0.0,1.0,0.0,07-10-06,17:30,268
3507,1.0,0.0,0.0,0.0,06-10-06,12:45,124
11336,0.0,1.0,0.0,0.0,27-10-06,2:00,8
2810,0.0,0.0,1.0,0.0,30-10-06,6:30,231
1673,0.0,0.0,1.0,0.0,18-10-06,10:15,291
3540,1.0,0.0,0.0,0.0,06-10-06,21:00,69
11051,0.0,1.0,0.0,0.0,24-10-06,2:45,0
5451,1.0,0.0,0.0,0.0,26-10-06,18:45,148
5314,1.0,0.0,0.0,0.0,25-10-06,8:30,264
2762,0.0,0.0,1.0,0.0,29-10-06,18:30,214
6475,0.0,0.0,0.0,1.0,06-10-06,10:45,230
9887,0.0,1.0,0.0,0.0,11-10-06,23:45,28
5337,1.0,0.0,0.0,0.0,25-10-06,14:15,107
6082,0.0,0.0,0.0,1.0,02-10-06,8:30,390
9816,0.0,1.0,0.0,0.0,11-10-06,6:00,25
10156,0.0,1.0,0.0,0.0,14-10-06,19:00,113
2225,0.0,0.0,1.0,0.0,24-10-06,4:15,12
11635,0.0,1.0,0.0,0.0,30-10-06,4:45,3
7835,0.0,0.0,0.0,1.0,20-10-06,14:45,306
4886,1.0,0.0,0.0,0.0,20-10-06,21:30,54
668,0.0,0.0,1.0,0.0,07-10-06,23:00,123
5077,1.0,0.0,0.0,0.0,22-10-06,21:15,52
1350,0.0,0.0,1.0,0.0,15-10-06,1:30,32
5817,1.0,0.0,0.0,0.0,30-10-06,14:15,132
2592,0.0,0.0,1.0,0.0,28-10-06,0:00,67
3330,1.0,0.0,0.0,0.0,04-10-06,16:30,161
3254,1.0,0.0,0.0,0.0,03-10-06,21:30,63
2920,0.0,0.0,1.0,0.0,31-10-06,10:00,260
1475,0.0,0.0,1.0,0.0,16-10-06,8:45,405
2879,0.0,0.0,1.0,0.0,30-10-06,23:45,27
7417,0.0,0.0,0.0,1.0,16-10-06,6:15,104
10128,0.0,1.0,0.0,0.0,14-10-06,12:00,228
2064,0.0,0.0,1.0,0.0,22-10-06,12:00,279
2564,0.0,0.0,1.0,0.0,27-10-06,17:00,337
8745,0.0,0.0,0.0,1.0,30-10-06,2:15,8
7276,0.0,0.0,0.0,1.0,14-10-06,19:00,278
4169,1.0,0.0,0.0,0.0,13-10-06,10:15,148
816,0.0,0.0,1.0,0.0,09-10-06,12:00,268
8382,0.0,0.0,0.0,1.0,26-10-06,7:30,275
8466,0.0,0.0,0.0,1.0,27-10-06,4:30,18
2574,0.0,0.0,1.0,0.0,27-10-06,19:30,249
6140,0.0,0.0,0.0,1.0,02-10-06,23:00,68
9719,0.0,1.0,0.0,0.0,10-10-06,5:45,14
3513,1.0,0.0,0.0,0.0,06-10-06,14:15,129
11404,0.0,1.0,0.0,0.0,27-10-06,19:00,167
2612,0.0,0.0,1.0,0.0,28-10-06,5:00,22
4077,1.0,0.0,0.0,0.0,12-10-06,11:15,115
2106,0.0,0.0,1.0,0.0,22-10-06,22:30,76
2689,0.0,0.0,1.0,0.0,29-10-06,0:15,103
2729,0.0,0.0,1.0,0.0,29-10-06,10:15,203
9622,0.0,1.0,0.0,0.0,09-10-06,5:30,13
3138,1.0,0.0,0.0,0.0,02-10-06,16:30,163
5645,1.0,0.0,0.0,0.0,28-10-06,19:15,133
5909,1.0,0.0,0.0,0.0,31-10-06,13:15,145
1485,0.0,0.0,1.0,0.0,16-10-06,11:15,286
3352,1.0,0.0,0.0,0.0,04-10-06,22:00,48
2486,0.0,0.0,1.0,0.0,26-10-06,21:30,203
11696,0.0,1.0,0.0,0.0,30-10-06,20:00,96
5737,1.0,0.0,0.0,0.0,29-10-06,18:15,113
2045,0.0,0.0,1.0,0.0,22-10-06,7:15,68
3565,1.0,0.0,0.0,0.0,07-10-06,3:15,5
2373,0.0,0.0,1.0,0.0,25-10-06,17:15,364
9060,0.0,1.0,0.0,0.0,02-10-06,9:00,175
1115,0.0,0.0,1.0,0.0,12-10-06,14:45,288
1049,0.0,0.0,1.0,0.0,11-10-06,22:15,126
2790,0.0,0.0,1.0,0.0,30-10-06,1:30,12
6925,0.0,0.0,0.0,1.0,11-10-06,3:15,6
6214,0.0,0.0,0.0,1.0,03-10-06,17:30,344
1280,0.0,0.0,1.0,0.0,14-10-06,8:00,178
7896,0.0,0.0,0.0,1.0,21-10-06,6:00,39
9509,0.0,1.0,0.0,0.0,08-10-06,1:15,33
522,0.0,0.0,1.0,0.0,06-10-06,10:30,332
6204,0.0,0.0,0.0,1.0,03-10-06,15:00,324
7678,0.0,0.0,0.0,1.0,18-10-06,23:30,57
8794,0.0,0.0,0.0,1.0,30-10-06,14:30,288
1496,0.0,0.0,1.0,0.0,16-10-06,14:00,309
6512,0.0,0.0,0.0,1.0,06-10-06,20:00,187
9544,0.0,1.0,0.0,0.0,08-10-06,10:00,163
2105,0.0,0.0,1.0,0.0,22-10-06,22:15,99
4167,1.0,0.0,0.0,0.0,13-10-06,9:45,163
2918,0.0,0.0,1.0,0.0,31-10-06,9:30,322
8561,0.0,0.0,0.0,1.0,28-10-06,4:15,19
6531,0.0,0.0,0.0,1.0,07-10-06,0:45,46
4342,1.0,0.0,0.0,0.0,15-10-06,5:30,10
7841,0.0,0.0,0.0,1.0,20-10-06,16:15,403
11455,0.0,1.0,0.0,0.0,28-10-06,7:45,89
10756,0.0,1.0,0.0,0.0,21-10-06,1:00,35
5904,1.0,0.0,0.0,0.0,31-10-06,12:00,125
7133,0.0,0.0,0.0,1.0,13-10-06,7:15,251
5816,1.0,0.0,0.0,0.0,30-10-06,14:00,140
8027,0.0,0.0,0.0,1.0,22-10-06,14:45,302
11551,0.0,1.0,0.0,0.0,29-10-06,7:45,35
1295,0.0,0.0,1.0,0.0,14-10-06,11:45,341
8009,0.0,0.0,0.0,1.0,22-10-06,10:15,188
4364,1.0,0.0,0.0,0.0,15-10-06,11:00,140
10118,0.0,1.0,0.0,0.0,14-10-06,9:30,177
1074,0.0,0.0,1.0,0.0,12-10-06,4:30,9
8935,0.0,1.0,0.0,0.0,01-10-06,1:45,18
8899,0.0,0.0,0.0,1.0,31-10-06,16:45,423
8833,0.0,0.0,0.0,1.0,31-10-06,0:15,40
2858,0.0,0.0,1.0,0.0,30-10-06,18:30,258
11585,0.0,1.0,0.0,0.0,29-10-06,16:15,160
5315,1.0,0.0,0.0,0.0,25-10-06,8:45,293
4610,1.0,0.0,0.0,0.0,18-10-06,0:30,6
10095,0.0,1.0,0.0,0.0,14-10-06,3:45,10
1011,0.0,0.0,1.0,0.0,11-10-06,12:45,234
6518,0.0,0.0,0.0,1.0,06-10-06,21:30,184
10848,0.0,1.0,0.0,0.0,22-10-06,0:00,60
2287,0.0,0.0,1.0,0.0,24-10-06,19:45,159
6184,0.0,0.0,0.0,1.0,03-10-06,10:00,234
8452,0.0,0.0,0.0,1.0,27-10-06,1:00,19
4502,1.0,0.0,0.0,0.0,16-10-06,21:30,42
11660,0.0,1.0,0.0,0.0,30-10-06,11:00,127
2080,0.0,0.0,1.0,0.0,22-10-06,16:00,270
8118,0.0,0.0,0.0,1.0,23-10-06,13:30,243
1878,0.0,0.0,1.0,0.0,20-10-06,13:30,336
6942,0.0,0.0,0.0,1.0,11-10-06,7:30,246
9333,0.0,1.0,0.0,0.0,06-10-06,5:15,9
1184,0.0,0.0,1.0,0.0,13-10-06,8:00,379
3035,1.0,0.0,0.0,0.0,01-10-06,14:45,122
10053,0.0,1.0,0.0,0.0,13-10-06,17:15,353
8280,0.0,0.0,0.0,1.0,25-10-06,6:00,86
6206,0.0,0.0,0.0,1.0,03-10-06,15:30,331
10007,0.0,1.0,0.0,0.0,13-10-06,5:45,24
630,0.0,0.0,1.0,0.0,07-10-06,13:30,368
9851,0.0,1.0,0.0,0.0,11-10-06,14:45,181
6170,0.0,0.0,0.0,1.0,03-10-06,6:30,158
10683,0.0,1.0,0.0,0.0,20-10-06,6:45,64
9518,0.0,1.0,0.0,0.0,08-10-06,3:30,15
8556,0.0,0.0,0.0,1.0,28-10-06,3:00,10
11394,0.0,1.0,0.0,0.0,27-10-06,16:30,387
11001,0.0,1.0,0.0,0.0,23-10-06,14:15,140
8306,0.0,0.0,0.0,1.0,25-10-06,12:30,250
10098,0.0,1.0,0.0,0.0,14-10-06,4:30,10
1458,0.0,0.0,1.0,0.0,16-10-06,4:30,17
1943,0.0,0.0,1.0,0.0,21-10-06,5:45,39
8334,0.0,0.0,0.0,1.0,25-10-06,19:30,187
10407,0.0,1.0,0.0,0.0,17-10-06,9:45,124
7251,0.0,0.0,0.0,1.0,14-10-06,12:45,375
1808,0.0,0.0,1.0,0.0,19-10-06,20:00,182
921,0.0,0.0,1.0,0.0,10-10-06,14:15,273
6027,0.0,0.0,0.0,1.0,01-10-06,18:45,167
8668,0.0,0.0,0.0,1.0,29-10-06,7:00,34
37,0.0,0.0,1.0,0.0,01-10-06,9:15,149
5129,1.0,0.0,0.0,0.0,23-10-06,10:15,126
4293,1.0,0.0,0.0,0.0,14-10-06,17:15,147
6606,0.0,0.0,0.0,1.0,07-10-06,19:30,200
11543,0.0,1.0,0.0,0.0,29-10-06,5:45,13
1304,0.0,0.0,1.0,0.0,14-10-06,14:00,345
9532,0.0,1.0,0.0,0.0,08-10-06,7:00,21
